id,price
747,1090
748,868
749,4431
750,610
751,732
752,2228
753,4466
754,6029
755,2900
756,4101
757,4126
758,4199
759,5000
760,5013
761,3515
762,4482
763,2778
764,2410
765,828
766,2657
767,678
768,4585
769,9864
770,3908
771,832
772,7326
773,4898
774,2138
775,4193
776,3515
777,1111
778,2255
779,1112
780,4076
781,14358
782,6225
783,9293
784,4209
785,2996
786,1010
787,4911
788,6277
789,2149
790,806
791,1839
792,1401
793,15818
794,1661
795,649
796,696
797,5368
798,6242
799,867
800,1407
801,10479
802,3221
803,11703
804,762
805,5524
806,13153
807,628
808,4846
809,2642
810,7345
811,2630
812,1322
813,2339
814,1180
815,876
816,6087
817,3091
818,16526
819,7334
820,5229
821,7975
822,633
823,9659
824,15367
825,3597
826,467
827,6200
828,1040
829,1067
830,724
831,787
832,1931
833,1023
834,523
835,10089
836,2606
837,724
838,1634
839,1013
840,6501
841,5119
842,4924
843,4222
844,2099
845,944
846,3681
847,3992
848,839
849,1199
850,919
851,9691
852,6645
853,17600
854,2034
855,1918
856,4851
857,6733
858,9518
859,4538
860,3200
861,844
862,1238
863,3631
864,1540
865,14905
866,2319
867,946
868,1761
869,10193
870,1929
871,695
872,16070
873,8894
874,3634
875,7461
876,14739
877,387
878,2493
879,4227
880,17057
881,741
882,1674
883,5940
884,8334
885,786
886,604
887,10651
888,4432
889,6444
890,10483
891,1957
892,1772
893,621
894,8148
895,13694
896,448
897,1109
898,963
899,4595
900,3643
901,790
902,7855
903,1970
904,15938
905,699
906,3510
907,461
908,879
909,4181
910,7159
911,16537
912,2153
913,14855
914,769
915,1735
916,4263
917,1169
918,2543
919,9716
920,1445
921,2245
922,12513
923,1255
924,843
925,6104
926,9766
927,1997
928,1060
929,832
930,1489
931,3448
932,1169
933,4976
934,975
935,4443
936,1829
937,7371
938,3240
939,1973
940,709
941,3857
942,946
943,796
944,13112
945,5292
946,4571
947,6728
948,699
949,5743
950,2350
951,608
952,4841
953,4324
954,414
955,750
956,4459
957,1332
958,7182
959,1005
960,2367
961,10541
962,2282
963,1061
964,2147
965,746
966,1192
967,818
968,801
969,17417
970,801
971,3075
972,2670
973,3194
974,2079
975,10563
976,1566
977,10409
978,3460
979,869
980,636
981,2232
982,880
983,10648
984,4162
985,3380
986,1925
987,559
988,2710
989,9812
990,8088
991,532
992,1260
993,4195
994,679
995,1410
996,2765
997,8838
998,13316
999,8691
1000,4156
1001,2392
1002,8565
1003,5213
1004,627
1005,388
1006,1244
1007,5182
1008,2670
1009,2141
1010,1060
1011,5162
1012,880
1013,1853
1014,7401
1015,3556
1016,3989
1017,585
1018,6858
1019,3308
1020,5181
1021,662
1022,4107
1023,564
1024,663
1025,681
1026,4770
1027,6186
1028,3146
1029,710
1030,863
1031,3734
1032,1070
1033,4243
1034,2193
1035,819
1036,1071
1037,2255
1038,2730
1039,754
1040,5672
1041,5128
1042,588
1043,1204
1044,1630
1045,11872
1046,498
1047,671
1048,919
1049,1016
1050,906
1051,685
1052,478
1053,3222
1054,1125
1055,657
1056,670
1057,749
1058,602
1059,2630
1060,4885
1061,874
1062,4274
1063,5510
1064,4442
1065,5193
1066,4384
1067,3081
1068,4512
1069,922
1070,6624
1071,812
1072,3424
1073,9990
1074,15250
1075,9128
1076,4037
1077,454
1078,988
1079,1122
1080,1623
1081,757
1082,1157
1083,3398
1084,2761
1085,1076
1086,12384
1087,1897
1088,8784
1089,899
1090,2100
1091,595
1092,7508
1093,1299
1094,1072
1095,791
1096,458
1097,724
1098,5709
1099,448
1100,627
1101,2690
1102,6467
1103,6039
1104,6779
1105,9303
1106,2747
1107,908
1108,15827
1109,5356
1110,15018
1111,687
1112,1238
1113,16802
1114,1806
1115,8030
1116,978
1117,3166
1118,16459
1119,2412
1120,2409
1121,538
1122,943
1123,15995
1124,823
1125,1060
1126,9092
1127,600
1128,3573
1129,6095
1130,8132
1131,11745
1132,7388
1133,549
1134,3382
1135,6266
1136,1922
1137,589
1138,862
1139,1665
1140,971
1141,2004
1142,4465
1143,834
1144,786
1145,514
1146,17292
1147,5831
1148,4363
1149,4457
1150,1238
1151,604
1152,1261
1153,821
1154,492
1155,439
1156,4566
1157,693
1158,2524
1159,2915
1160,1857
1161,15145
1162,2056
1163,2383
1164,1411
1165,5404
1166,918
1167,8839
1168,1893
1169,523
1170,2702
1171,2587
1172,1075
1173,644
1174,2469
1175,3755
1176,610
1177,712
1178,4833
1179,885
1180,6691
1181,13976
1182,6416
1183,1628
1184,12353
1185,14660
1186,16443
1187,6080
1188,685
1189,5513
1190,16017
1191,10967
1192,17589
1193,3141
1194,650
1195,4146
1196,4432
1197,1117
1198,1090
1199,3163
1200,3423
1201,1341
1202,4145
1203,4120
1204,9204
1205,539
1206,16951
1207,1826
1208,3905
1209,8840
1210,1739
1211,913
1212,5217
1213,2597
1214,8701
1215,3359
1216,533
1217,4050
1218,11352
1219,1796
1220,3169
1221,2040
1222,2353
1223,1429
1224,939
1225,4116
1226,5478
1227,3591
1228,1722
1229,4138
1230,16186
1231,2184
1232,2002
1233,7581
1234,7200
1235,5167
1236,476
1237,8311
1238,577
1239,517
1240,1093
1241,765
1242,8337
1243,4516
1244,2646
1245,956
1246,4866
1247,3357
1248,2871
1249,847
1250,5075
1251,2941
1252,6371
1253,1817
1254,4239
1255,3241
1256,3162
1257,1002
1258,14858
1259,4942
1260,5978
1261,1343
1262,1443
1263,6987
1264,9245
1265,6610
1266,11861
1267,16353
1268,2505
1269,803
1270,4123
1271,1002
1272,1081
1273,3799
1274,7041
1275,16749
1276,4492
1277,4488
1278,3169
1279,2008
1280,2324
1281,1971
1282,606
1283,4389
1284,13727
1285,552
1286,795
1287,3979
1288,2127
1289,11015
1290,3052
1291,1871
1292,2846
1293,3363
1294,1016
1295,4266
1296,2735
1297,1274
1298,2292
1299,3714
1300,16352
1301,962
1302,8246
1303,575
1304,856
1305,4449
1306,1813
1307,522
1308,4128
1309,15265
1310,1593
1311,471
1312,4903
1313,4229
1314,4578
1315,4147
1316,695
1317,657
1318,7512
1319,8041
1320,732
1321,554
1322,6114
1323,14160
1324,966
1325,1205
1326,924
1327,2247
1328,597
1329,1210
1330,2785
1331,3282
1332,1347
1333,4116
1334,1168
1335,1421
1336,2077
1337,2652
1338,3133
1339,12273
1340,15724
1341,929
1342,4392
1343,1363
1344,4700
1345,10025
1346,938
1347,3695
1348,1596
1349,4792
1350,610
1351,1865
1352,5040
1353,558
1354,7291
1355,13389
1356,502
1357,844
1358,1877
1359,3998
1360,5447
1361,8218
1362,1657
1363,867
1364,740
1365,2127
1366,16108
1367,4470
1368,2339
1369,9108
1370,1102
1371,3463
1372,2074
1373,1428
1374,12259
1375,2312
1376,1079
1377,653
1378,4853
1379,8619
1380,698
1381,4122
1382,10375
1383,927
1384,2696
1385,540
1386,6412
1387,891
1388,2582
1389,4843
1390,2743
1391,599
1392,4367
1393,1409
1394,8165
1395,935
1396,701
1397,906
1398,4320
1399,1342
1400,959
1401,1844
1402,2426
1403,1166
1404,1421
1405,6906
1406,4839
1407,5518
1408,4786
1409,7605
1410,1375
1411,6864
1412,8185
1413,906
1414,511
1415,883
1416,959
1417,14352
1418,4730
1419,7963
1420,1902
1421,506
1422,1762
1423,1013
1424,5353
1425,5143
1426,1002
1427,2292
1428,3679
1429,8871
1430,1503
1431,5092
1432,4197
1433,724
1434,1072
1435,1975
1436,1776
1437,2827
1438,4157
1439,2473
1440,4361
1441,1129
1442,6761
1443,11523
1444,3069
1445,661
1446,708
1447,708
1448,4813
1449,609
1450,3924
1451,789
1452,934
1453,6734
1454,1182
1455,736
1456,7098
1457,748
1458,5655
1459,11396
1460,8169
1461,676
1462,1713
1463,2383
1464,1653
1465,844
1466,623
1467,979
1468,9187
1469,591
1470,944
1471,1407
1472,529
1473,893
1474,547
1475,2299
1476,683
1477,4050
1478,6160
1479,2391
1480,11932
1481,961
1482,2383
1483,949
1484,8758
1485,505
1486,664
1487,4243
1488,8846
1489,1108
1490,7421
1491,880
1492,908
1493,1343
1494,3983
1495,14476
1496,443
1497,739
1498,1069
1499,5950
1500,8421
1501,7765
1502,983
1503,3094
1504,848
1505,1788
1506,1239
1507,878
1508,464
1509,998
1510,1016
1511,2586
1512,1747
1513,480
1514,2053
1515,997
1516,5341
1517,1184
1518,1940
1519,3569
1520,2240
1521,629
1522,3880
1523,4520
1524,15062
1525,4568
1526,1667
1527,670
1528,13619
1529,4789
1530,8485
1531,17709
1532,1208
1533,759
1534,680
1535,649
1536,4478
1537,4835
1538,7049
1539,454
1540,721
1541,2992
1542,16225
1543,2471
1544,4847
1545,9573
1546,1038
1547,2391
1548,4572
1549,461
1550,1356
1551,1631
1552,14285
1553,563
1554,6679
1555,4662
1556,7063
1557,1398
1558,5121
1559,447
1560,2392
1561,950
1562,489
1563,2498
1564,10457
1565,2516
1566,1068
1567,962
1568,724
1569,9173
1570,1162
1571,7220
1572,1864
1573,1073
1574,4345
1575,936
1576,11444
1577,12667
1578,8582
1579,589
1580,3005
1581,11915
1582,884
1583,5858
1584,1922
1585,2427
1586,630
1587,14274
1588,788
1589,8001
1590,1082
1591,566
1592,4597
1593,8454
1594,4163
1595,753
1596,2879
1597,4127
1598,650
1599,6104
1600,641
1601,7324
1602,798
1603,9930
1604,3623
1605,14588
1606,1723
1607,2620
1608,617
1609,4160
1610,9116
1611,10885
1612,3361
1613,867
1614,504
1615,13842
1616,935
1617,11172
1618,937
1619,641
1620,1533
1621,1867
1622,437
1623,3212
1624,1956
1625,1173
1626,694
1627,6358
1628,907
1629,1152
1630,5712
1631,719
1632,5153
1633,7619
1634,7684
1635,2149
1636,8315
1637,5276
1638,1383
1639,1262
1640,2433
1641,629
1642,14163
1643,887
1644,910
1645,4515
1646,827
1647,4148
1648,1366
1649,2375
1650,7056
1651,492
1652,6609
1653,1884
1654,4534
1655,5517
1656,3653
1657,4092
1658,959
1659,509
1660,4209
1661,601
1662,5152
1663,2463
1664,6044
1665,3856
1666,7231
1667,5186
1668,5897
1669,2511
1670,3013
1671,3669
1672,16219
1673,3902
1674,745
1675,6434
1676,1030
1677,15901
1678,3969
1679,1179
1680,1153
1681,1901
1682,2372
1683,4563
1684,6268
1685,3769
1686,598
1687,4713
1688,502
1689,1180
1690,1286
1691,1118
1692,3618
1693,15889
1694,10124
1695,6969
1696,3001
1697,753
1698,4291
1699,2416
1700,809
1701,1545
1702,3773
1703,2185
1704,2356
1705,981
1706,8693
1707,4676
1708,4412
1709,4643
1710,1026
1711,1539
1712,1232
1713,1150
1714,6342
1715,2091
1716,4670
1717,878
1718,9555
1719,889
1720,13143
1721,764
1722,14496
1723,506
1724,14067
1725,1703
1726,8998
1727,4862
1728,703
1729,1029
1730,932
1731,1385
1732,4936
1733,3926
1734,2379
1735,4791
1736,7735
1737,483
1738,4046
1739,916
1740,3763
1741,630
1742,3697
1743,773
1744,17449
1745,1782
1746,1789
1747,563
1748,587
1749,522
1750,7006
1751,6181
1752,848
1753,1475
1754,9443
1755,6418
1756,586
1757,1828
1758,470
1759,799
1760,7836
1761,7115
1762,890
1763,971
1764,739
1765,14527
1766,762
1767,3246
1768,4092
1769,4025
1770,2312
1771,2840
1772,1731
1773,1576
1774,15900
1775,2585
1776,814
1777,2413
1778,16154
1779,3555
1780,3525
1781,808
1782,788
1783,2433
1784,1386
1785,1320
1786,1074
1787,3654
1788,9407
1789,1367
1790,12446
1791,920
1792,781
1793,7203
1794,802
1795,9078
1796,8389
1797,9625
1798,15787
1799,5644
1800,806
1801,4847
1802,6104
1803,4951
1804,14710
1805,2439
1806,734
1807,14857
1808,526
1809,3744
1810,5858
1811,4434
1812,499
1813,1141
1814,2251
1815,1193
1816,1282
1817,1393
1818,1577
1819,6968
1820,1631
1821,4939
1822,1206
1823,3961
1824,11436
1825,3552
1826,3038
1827,8607
1828,1161
1829,550
1830,949
1831,1287
1832,2331
1833,6235
1834,1213
1835,10220
1836,907
1837,12514
1838,951
1839,3394
1840,786
1841,1363
1842,2117
1843,686
1844,5869
1845,3978
1846,1867
1847,3403
1848,528
1849,12033
1850,744
1851,1385
1852,1397
1853,4272
1854,17046
1855,1969
1856,5988
1857,4988
1858,12150
1859,685
1860,3527
1861,842
1862,1030
1863,4662
1864,1370
1865,13647
1866,1691
1867,6933
1868,2148
1869,2749
1870,1592
1871,955
1872,3395
1873,7228
1874,1903
1875,6312
1876,1673
1877,4683
1878,2933
1879,1668
1880,6315
1881,1229
1882,767
1883,1754
1884,2237
1885,12315
1886,650
1887,8831
1888,1043
1889,727
1890,4201
1891,983
1892,5596
1893,8930
1894,1783
1895,2268
1896,2906
1897,13622
1898,5204
1899,16453
1900,2181
1901,5648
1902,12080
1903,5668
1904,1071
1905,15592
1906,11394
1907,602
1908,2717
1909,791
1910,4308
1911,626
1912,7904
1913,887
1914,518
1915,5911
1916,1078
1917,740
1918,4610
1919,2961
1920,690
1921,3070
1922,5398
1923,3001
1924,3309
1925,3635
1926,1373
1927,3108
1928,10887
1929,685
1930,4487
1931,3212
1932,564
1933,2649
1934,3757
1935,561
1936,2565
1937,1815
1938,912
1939,909
1940,13435
1941,927
1942,1162
1943,517
1944,4434
1945,2856
1946,9120
1947,15711
1948,3205
1949,10428
1950,9642
1951,4266
1952,766
1953,1281
1954,5544
1955,6490
1956,2324
1957,5002
1958,899
1959,15490
1960,743
1961,13292
1962,722
1963,890
1964,1086
1965,707
1966,17771
1967,4180
1968,13822
1969,15159
1970,6772
1971,944
1972,5844
1973,850
1974,3216
1975,710
1976,2915
1977,1570
1978,4813
1979,2958
1980,6727
1981,4780
1982,12543
1983,4427
1984,974
1985,3055
1986,6475
1987,10979
1988,1735
1989,599
1990,2953
1991,1589
1992,6121
1993,836
1994,17750
1995,464
1996,9915
1997,3063
1998,10162
1999,8140
2000,3215
2001,3904
2002,13292
2003,9562
2004,9609
2005,2544
2006,9416
2007,7578
2008,6373
2009,644
2010,2274
2011,17504
2012,5363
2013,2313
2014,1398
2015,752
2016,4997
2017,15878
2018,4988
2019,693
2020,10335
2021,743
2022,1713
2023,2613
2024,812
2025,4044
2026,694
2027,1933
2028,5694
2029,4401
2030,2201
2031,3599
2032,445
2033,2782
2034,1401
2035,1094
2036,896
2037,907
2038,1286
2039,8711
2040,9965
2041,2693
2042,860
2043,3285
2044,2853
2045,426
2046,794
2047,967
2048,762
2049,5038
2050,527
2051,1639
2052,1633
2053,5528
2054,645
2055,2422
2056,2340
2057,2209
2058,4245
2059,7000
2060,733
2061,851
2062,17494
2063,10715
2064,2170
2065,1092
2066,3336
2067,16489
2068,4550
2069,2170
2070,1170
2071,924
2072,6534
2073,1308
2074,7896
2075,13728
2076,755
2077,742
2078,929
2079,12622
2080,1206
2081,1259
2082,2395
2083,945
2084,869
2085,17251
2086,3929
2087,9481
2088,8830
2089,924
2090,816
2091,2331
2092,12762
2093,1418
2094,1421
2095,1754
2096,1097
2097,1722
2098,2618
2099,5243
2100,1343
2101,3821
2102,3654
2103,947
2104,806
2105,914
2106,2641
2107,3843
2108,6106
2109,12582
2110,596
2111,4242
2112,16967
2113,545
2114,1142
2115,10737
2116,5690
2117,694
2118,1127
2119,5302
2120,3113
2121,11698
2122,13324
2123,10862
2124,658
2125,11029
2126,9902
2127,828
2128,2601
2129,487
2130,889
2131,601
2132,776
2133,5026
2134,5376
2135,1905
2136,6419
2137,5170
2138,5174
2139,826
2140,720
2141,5302
2142,17222
2143,751
2144,3831
2145,2380
2146,1173
2147,2807
2148,646
2149,741
2150,426
2151,1128
2152,4958
2153,445
2154,2465
2155,2355
2156,2097
2157,1898
2158,827
2159,935
2160,8441
2161,729
2162,679
2163,16530
2164,489
2165,11528
2166,6861
2167,574
2168,2300
2169,928
2170,507
2171,1701
2172,5506
2173,6276
2174,6417
2175,4942
2176,774
2177,479
2178,9625
2179,2132
2180,3248
2181,4298
2182,9286
2183,4572
2184,16155
2185,787
2186,10876
2187,4633
2188,759
2189,6717
2190,3262
2191,3468
2192,1175
2193,466
2194,2256
2195,918
2196,1338
2197,1020
2198,10379
2199,6418
2200,2150
2201,18056
2202,1159
2203,5174
2204,1061
2205,9896
2206,866
2207,3221
2208,967
2209,927
2210,944
2211,859
2212,4126
2213,550
2214,11776
2215,769
2216,1755
2217,5429
2218,751
2219,614
2220,1186
2221,4294
2222,1844
2223,4651
2224,735
2225,1636
2226,2630
2227,483
2228,4376
2229,3144
2230,550
2231,4868
2232,1026
2233,1443
2234,602
2235,5333
2236,14502
2237,985
2238,1202
2239,1652
2240,3067
2241,2492
2242,4116
2243,3201
2244,1223
2245,2918
2246,4742
2247,752
2248,636
2249,7625
2250,2066
2251,5097
2252,1500
2253,6550
2254,1741
2255,1188
2256,5269
2257,9020
2258,3781
2259,418
2260,575
2261,1987
2262,4069
2263,856
2264,555
2265,623
2266,11208
2267,9938
2268,1189
2269,4748
2270,2450
2271,883
2272,4989
2273,10574
2274,2832
2275,832
2276,814
2277,8595
2278,7401
2279,4429
2280,3329
2281,1804
2282,16812
2283,6851
2284,5616
2285,910
2286,4822
2287,3011
2288,752
2289,1849
2290,602
2291,1957
2292,421
2293,5942
2294,559
2295,4436
2296,851
2297,2083
2298,5309
2299,732
2300,4144
2301,716
2302,5234
2303,2373
2304,4597
2305,801
2306,3091
2307,391
2308,605
2309,3454
2310,11056
2311,3634
2312,544
2313,744
2314,9513
2315,1365
2316,759
2317,590
2318,503
2319,650
2320,915
2321,1334
2322,992
2323,2730
2324,15091
2325,3467
2326,1021
2327,907
2328,4866
2329,1012
2330,5612
2331,843
2332,1798
2333,1064
2334,5392
2335,657
2336,523
2337,721
2338,1209
2339,13826
2340,1046
2341,1317
2342,10067
2343,667
2344,964
2345,4294
2346,3025
2347,5037
2348,2360
2349,1283
2350,4347
2351,11688
2352,521
2353,4472
2354,6432
2355,4966
2356,1163
2357,1243
2358,4100
2359,5753
2360,4608
2361,2404
2362,4168
2363,564
2364,6334
2365,905
2366,730
2367,3782
2368,1043
2369,5484
2370,988
2371,1276
2372,1821
2373,3962
2374,1021
2375,5381
2376,633
2377,2060
2378,5200
2379,3426
2380,556
2381,722
2382,9327
2383,4547
2384,1040
2385,5220
2386,3361
2387,586
2388,437
2389,583
2390,7328
2391,3060
2392,506
2393,3221
2394,5440
2395,7930
2396,4605
2397,5604
2398,607
2399,4761
2400,6919
2401,7041
2402,998
2403,3017
2404,3360
2405,4330
2406,4551
2407,657
2408,2087
2409,2366
2410,626
2411,6041
2412,2163
2413,4842
2414,635
2415,8704
2416,1061
2417,7421
2418,785
2419,1018
2420,3133
2421,2412
2422,1443
2423,656
2424,3534
2425,12910
2426,952
2427,1316
2428,13253
2429,10079
2430,4026
2431,3085
2432,1542
2433,705
2434,4686
2435,669
2436,2729
2437,1248
2438,1989
2439,5212
2440,5865
2441,3763
2442,1440
2443,3541
2444,961
2445,686
2446,555
2447,8589
2448,643
2449,8694
2450,17345
2451,1710
2452,7060
2453,5219
2454,3614
2455,1231
2456,18035
2457,2266
2458,4266
2459,17681
2460,926
2461,436
2462,3146
2463,790
2464,1767
2465,5076
2466,7575
2467,13348
2468,1843
2469,7081
2470,4206
2471,475
2472,978
2473,8696
2474,16129
2475,5637
2476,2708
2477,4916
2478,10434
2479,848
2480,429
2481,825
2482,647
2483,5284
2484,3508
2485,1809
2486,903
2487,3871
2488,11532
2489,5959
2490,5159
2491,7244
2492,825
2493,3196
2494,3227
2495,15961
2496,658
2497,11269
2498,578
2499,554
2500,868
2501,5200
2502,924
2503,2544
2504,1437
2505,3862
2506,1106
2507,16291
2508,561
2509,505
2510,817
2511,8257
2512,1283
2513,5542
2514,1859
2515,5402
2516,8327
2517,5325
2518,3965
2519,15172
2520,5302
2521,832
2522,2320
2523,831
2524,1266
2525,425
2526,932
2527,8417
2528,8257
2529,8247
2530,3477
2531,447
2532,5931
2533,580
2534,580
2535,1168
2536,5963
2537,4580
2538,8539
2539,2648
2540,4983
2541,452
2542,470
2543,1684
2544,1762
2545,3780
2546,1221
2547,1884
2548,1250
2549,2105
2550,1337
2551,395
2552,914
2553,3673
2554,4327
2555,4408
2556,11397
2557,435
2558,15496
2559,809
2560,11748
2561,843
2562,1520
2563,995
2564,2363
2565,1463
2566,3672
2567,1470
2568,1057
2569,996
2570,4078
2571,6044
2572,2222
2573,4624
2574,618
2575,1483
2576,528
2577,3468
2578,636
2579,8556
2580,813
2581,557
2582,5407
2583,5364
2584,592
2585,812
2586,3632
2587,691
2588,821
2589,2584
2590,1706
2591,610
2592,706
2593,1002
2594,2719
2595,6350
2596,11328
2597,3543
2598,5433
2599,4829
2600,3659
2601,8445
2602,819
2603,5110
2604,8423
2605,4094
2606,769
2607,14438
2608,897
2609,1953
2610,500
2611,5327
2612,2420
2613,5162
2614,8284
2615,2286
2616,748
2617,7993
2618,548
2619,700
2620,9327
