id,price
368,3251
369,2578
370,3930
371,4869
372,5266
373,3592
374,3156
375,6417
376,3064
377,5415
378,5171
379,2142
380,2333
381,2557
382,5351
383,3599
384,4929
385,3242
386,6647
387,3468
388,6732
389,2214
390,1779
391,2529
392,5921
393,5459
394,6862
395,2664
396,5741
397,5284
398,4191
399,4355
400,4329
401,6569
402,3417
403,2866
404,4214
405,5176
406,4385
407,2313
408,3390
409,4038
410,3879
411,4767
412,5124
413,2204
414,4885
415,4310
416,3123
417,2914
418,1766
419,6767
420,2327
421,4184
422,3370
423,1801
424,3987
425,7017
426,4099
427,4575
428,3719
429,1829
430,3762
431,3425
432,5353
433,5338
434,5373
435,7556
436,5126
437,3914
438,4962
439,4225
440,2874
441,6938
442,4401
443,3119
444,1406
445,5709
446,3839
447,5707
448,2653
449,3338
450,3300
451,4848
452,5468
453,4622
454,4375
455,5528
456,3163
457,4357
458,3271
459,4901
460,3836
461,3413
462,3702
463,6821
464,3749
465,4476
466,4498
467,4878
468,3687
469,4365
470,4239
471,4308
472,3954
473,7441
474,3689
475,4159
476,3239
477,5149
478,2283
479,4539
480,3996
481,3072
482,8527
483,1896
484,2212
485,5100
486,1227
487,2896
488,3056
489,1437
490,3129
491,4595
492,4388
493,2167
494,9362
495,2851
496,4633
497,2413
498,3843
499,3638
500,6938
501,2143
502,3954
503,4714
504,7571
505,2880
506,3057
507,2927
508,1861
509,5727
510,4810
511,4499
512,4462
513,3854
514,3767
515,4265
516,4338
517,3315
518,6573
519,2777
520,6051
521,2968
522,5041
523,4932
524,3561
525,2811
526,5186
527,3218
528,2691
529,2391
530,4020
531,4195
532,4884
533,2077
534,4323
535,2863
536,1994
537,2844
538,2185
539,2693
540,1952
541,4070
542,2660
543,3463
544,4318
545,5729
546,2499
547,3268
548,7686
549,7591
550,5611
551,3848
552,4259
553,2098
554,3172
555,1683
556,3606
557,3520
558,3631
559,3446
560,2528
561,5073
562,2765
563,3084
564,2615
565,7946
566,4136
567,1584
568,1721
569,8302
570,3495
571,3224
572,3129
573,2724
574,1658
575,2476
576,3962
577,3527
578,5441
579,4318
580,3268
581,2592
582,2723
583,1687
584,3946
585,1871
586,4415
587,3811
588,3808
589,4278
590,2538
591,5877
592,3293
593,6922
594,3780
595,1861
596,5540
597,5753
598,2153
599,4779
600,2806
601,1364
602,4611
603,3444
604,4333
605,3910
606,6178
607,3919
608,4657
609,3420
610,2078
611,7750
612,1963
613,1739
614,4148
615,4172
616,3370
617,3840
618,9214
619,4093
620,7053
621,3423
622,3179
623,3617
624,1629
625,2731
626,4557
627,3024
628,5681
629,3961
630,4531
631,3167
632,1431
633,2358
634,2120
635,7141
636,4816
637,3752
638,4784
639,4623
640,6547
641,6658
642,998
643,5355
644,7915
645,3360
646,4121
647,4031
648,4175
649,3178
650,2468
651,5639
652,3396
653,5234
654,2880
655,5002
656,2878
657,2601
658,4064
659,6388
660,5312
661,4327
662,5411
663,4063
664,3887
665,4182
666,3863
667,5507
668,1804
669,2910
670,5418
671,3419
672,3803
673,3218
674,4213
675,4784
676,4461
677,4433
678,5221
679,3954
680,2834
681,2245
682,3279
683,4489
684,6098
685,3771
686,4950
687,5096
688,3141
689,1306
690,3282
691,5635
692,2521
693,7435
694,3638
695,4221
696,3612
697,3236
698,3120
699,5889
700,2934
701,2436
702,3301
703,2593
704,3997
705,4984
706,4377
707,5251
708,1994
709,4519
710,1876
711,5409
712,2807
713,2283
714,2798
715,3094
716,5113
717,4805
718,6762
719,1862
720,1374
721,3727
722,4285
723,3178
724,4392
725,2283
726,2997
727,5738
728,5009
729,4555
730,2174
731,3716
732,2828
733,5770
734,6253
735,6870
736,3041
737,3340
738,1720
739,4932
740,3662
741,2958
742,2334
743,4748
744,4472
745,1158
746,3877
747,1822
748,1955
749,4205
750,3506
751,2392
752,6838
753,4649
754,6248
755,3072
756,5066
757,3209
758,4158
759,3507
760,4944
761,4069
762,5787
763,4153
764,3300
765,2864
766,3261
767,3453
768,6329
769,4171
770,5410
771,2613
772,5002
773,7528
774,4752
775,5807
776,3217
777,3203
778,3742
779,4573
780,5799
781,2868
782,4006
783,4806
784,4651
785,2005
786,1834
787,2513
788,4173
789,4322
790,3788
791,4399
792,2794
793,4608
794,3689
795,2547
796,3277
797,3352
798,6417
799,4874
800,1760
801,3495
802,8526
803,4771
804,3695
805,4715
806,3585
807,3207
808,5155
809,3372
810,3477
811,4837
812,3962
813,3900
814,3906
815,3692
816,5136
817,5013
818,6607
819,5279
820,4983
821,4454
822,2730
823,6479
824,7461
825,4545
826,3752
827,4560
828,3785
829,2220
830,3122
831,4375
832,1625
833,3146
834,3085
835,4873
836,2879
837,1266
838,1755
839,2726
840,6312
841,5776
842,6928
843,7201
844,3445
845,2921
846,2794
847,4787
848,1865
849,3058
850,2799
851,6514
852,7927
853,3809
854,2091
855,2576
856,3435
857,3927
858,4510
859,5215
860,5006
861,2375
862,1813
863,4035
864,5300
865,3369
866,3195
867,1907
868,4083
869,4949
870,3177
871,3374
872,3481
873,4137
874,3599
875,4188
876,3800
877,2841
878,3059
879,5410
880,6137
881,2476
882,4177
883,2129
884,6959
885,1629
886,4522
887,4377
888,4327
889,3593
890,3585
891,5737
892,1882
893,3523
894,2417
895,4530
896,3946
897,6079
898,5421
899,4163
900,6857
901,3036
902,3394
903,5949
904,7191
905,1997
906,4134
907,2505
908,1683
909,4312
910,6039
911,4700
912,4635
913,7093
914,1831
915,4794
916,4100
917,4669
918,1558
919,5098
920,2243
921,4703
922,6600
923,2091
924,2463
925,5817
926,2266
927,2978
928,2619
929,2144
930,5602
931,3138
932,2162
933,3706
934,2601
935,4684
936,8110
937,8382
938,4674
939,3749
940,3373
941,4900
942,4819
943,1642
944,3732
945,4354
946,5378
947,5153
948,2180
949,3707
950,3348
951,3422
952,4190
953,3365
954,2459
955,3833
956,2974
957,1788
958,5705
959,4111
960,4152
961,3542
962,4469
963,6822
964,3982
965,2759
966,2666
967,1471
968,4606
969,6263
970,2264
971,4189
972,3197
973,4629
974,2999
975,3025
976,2412
977,5641
978,1774
979,2002
980,4303
981,3965
982,3387
983,3005
984,3790
985,4780
986,1750
987,4769
988,4430
989,3008
990,5968
991,4212
992,4669
993,2212
994,3954
995,5366
996,4330
997,3094
998,4691
999,7793
1000,5398
1001,2300
1002,5633
1003,4872
1004,2794
1005,2519
1006,2746
1007,4507
1008,3965
1009,3609
1010,3548
1011,3322
1012,1911
1013,3659
1014,4389
1015,4518
1016,4766
1017,4614
1018,3553
1019,4321
1020,3895
1021,3307
1022,3613
1023,1622
1024,2543
1025,3774
1026,3768
1027,6303
1028,2546
1029,2451
1030,1788
1031,6298
1032,1958
1033,5129
1034,4424
1035,2806
1036,6063
1037,3867
1038,3534
1039,5638
1040,2245
1041,4773
1042,2237
1043,3443
1044,4727
1045,4322
1046,2787
1047,2172
1048,2895
1049,3113
1050,2540
1051,3774
1052,4876
1053,3959
1054,3147
1055,3220
1056,4691
1057,2340
1058,1919
1059,4006
1060,5244
1061,2773
1062,6190
1063,3988
1064,6062
1065,4052
1066,3840
1067,2369
1068,3843
1069,2414
1070,2395
1071,2853
1072,2834
1073,4175
1074,5827
1075,8237
1076,7911
1077,4558
1078,2840
1079,1986
1080,2671
1081,2691
1082,3616
1083,4207
1084,4026
1085,3443
1086,3379
1087,4227
1088,6331
1089,2098
1090,4814
1091,3683
1092,3879
1093,4829
1094,3783
1095,3554
1096,4289
1097,1449
1098,5954
1099,1839
1100,4662
1101,2667
1102,4063
1103,5361
1104,2237
1105,6228
1106,4375
1107,3743
1108,4837
1109,3917
1110,6205
1111,5349
1112,4743
1113,6551
1114,4461
1115,4000
1116,2348
1117,3434
1118,3946
1119,2695
1120,3634
1121,3117
1122,2715
1123,4095
1124,4333
1125,3223
1126,3443
1127,3257
1128,2264
1129,3870
1130,3167
1131,2938
1132,3802
1133,2179
1134,3680
1135,4631
1136,2669
1137,3224
1138,1507
1139,2320
1140,2227
1141,4298
1142,4748
1143,1650
1144,1813
1145,3298
1146,6895
1147,3194
1148,4884
1149,3218
1150,2790
1151,3007
1152,6567
1153,3202
1154,4544
1155,3513
1156,4107
1157,2181
1158,5237
1159,3959
1160,2519
1161,3120
1162,5439
1163,2883
1164,6803
1165,4451
1166,4707
1167,8315
1168,2819
1169,4151
1170,3071
1171,3885
1172,3171
1173,3761
1174,3555
1175,1865
1176,1983
1177,1629
1178,5321
1179,6366
1180,4517
1181,5024
1182,4556
1183,3136
1184,5375
1185,5288
1186,7915
1187,3719
1188,2606
1189,3300
1190,3060
1191,2921
1192,5477
1193,4300
1194,2850
1195,4815
1196,7049
1197,3183
1198,2511
1199,6009
1200,2625
1201,2631
1202,3591
1203,3607
1204,4354
1205,3628
1206,7131
1207,4355
1208,4807
1209,2651
1210,4075
1211,1691
1212,3576
1213,2635
1214,3437
1215,3945
1216,1443
1217,3657
1218,5742
1219,1518
1220,4443
1221,2438
1222,3367
1223,3079
1224,2273
1225,4878
1226,3618
1227,3049
1228,3453
1229,3271
1230,4380
1231,3189
1232,7808
1233,4158
1234,5737
1235,4588
1236,4348
1237,3316
1238,2544
1239,2336
1240,2684
1241,2696
1242,5611
1243,3020
1244,4158
1245,2393
1246,5415
1247,9129
1248,3023
1249,2868
1250,5050
1251,4357
1252,7099
1253,6366
1254,3177
1255,2767
1256,1790
1257,1807
1258,3008
1259,4401
1260,5911
1261,2425
1262,3242
1263,3942
1264,3440
1265,6201
1266,3887
1267,4382
1268,4846
1269,3069
1270,4364
1271,2124
1272,6086
1273,5684
1274,3743
1275,4229
1276,4058
1277,6493
1278,2751
1279,6562
1280,4391
1281,5345
1282,3600
1283,4401
1284,4178
1285,2413
1286,3813
1287,3683
1288,2035
1289,3768
1290,4455
1291,4564
1292,3462
1293,5860
1294,3069
1295,3677
1296,4401
1297,4036
1298,3411
1299,2157
1300,4007
1301,4769
1302,3816
1303,4375
1304,2605
1305,6807
1306,1696
1307,3315
1308,4514
1309,4737
1310,4271
1311,3683
1312,3462
1313,5835
1314,3753
1315,3929
1316,2329
1317,4598
1318,5871
1319,4531
1320,2541
1321,2402
1322,6541
1323,5973
1324,7252
1325,3683
1326,3453
1327,2098
1328,2659
1329,3657
1330,4003
1331,2300
1332,3063
1333,3628
1334,4146
1335,6588
1336,4087
1337,6535
1338,5869
1339,3796
1340,7131
1341,2821
1342,3954
1343,3114
1344,4735
1345,3357
1346,2063
1347,1822
1348,3399
1349,5519
1350,1753
1351,5304
1352,5557
1353,2794
1354,3969
1355,5906
1356,5147
1357,3423
1358,2270
1359,4972
1360,4803
1361,3226
1362,2594
1363,3395
1364,2227
1365,3996
1366,4126
1367,1891
1368,6194
1369,3192
1370,2017
1371,2341
1372,3018
1373,4206
1374,3899
1375,4081
1376,4314
1377,1932
1378,4948
1379,4093
1380,3451
1381,3857
1382,2508
1383,2869
1384,3936
1385,2363
1386,1843
1387,4324
1388,1789
1389,4819
1390,4922
1391,5884
1392,4503
1393,1521
1394,3507
1395,3123
1396,2503
1397,2783
1398,4211
1399,2122
1400,2428
1401,3323
1402,3803
1403,3206
1404,4722
1405,3870
1406,4071
1407,4395
1408,2782
1409,4755
1410,6692
1411,4791
1412,5945
1413,3069
1414,4420
1415,2691
1416,4014
1417,3838
1418,6217
1419,5375
1420,2289
1421,5062
1422,2667
1423,1799
1424,2634
1425,3369
1426,1825
1427,3248
1428,4572
1429,3341
1430,2250
1431,4805
1432,6153
1433,4415
1434,2325
1435,3661
1436,6860
1437,2988
1438,2828
1439,2371
1440,2526
1441,2842
1442,4046
1443,5009
1444,2810
1445,4735
1446,2906
1447,1519
1448,4125
1449,1602
1450,4377
1451,1461
1452,3191
1453,4962
1454,5967
1455,4083
1456,7110
1457,3455
1458,5132
1459,1625
1460,4693
1461,1475
1462,2085
1463,4101
1464,2209
1465,3070
1466,3637
1467,2172
1468,4002
1469,1947
1470,3620
1471,1825
1472,3274
1473,2415
1474,3777
1475,3987
1476,6470
1477,4820
1478,3538
1479,4001
1480,2853
1481,2935
1482,4479
1483,3030
1484,5310
1485,2132
1486,2766
1487,5445
1488,3948
1489,3674
1490,6946
1491,5603
1492,1839
1493,1297
1494,3519
1495,2820
1496,2709
1497,2893
1498,2743
1499,2274
1500,4980
1501,2371
1502,2585
1503,4767
1504,1731
1505,1801
1506,4891
1507,3990
1508,3594
1509,1827
1510,3069
1511,4196
1512,2178
1513,3600
1514,5286
1515,2391
1516,6285
1517,2825
1518,3746
1519,4179
1520,3034
1521,3198
1522,3618
1523,6009
1524,5766
1525,7092
1526,2644
1527,3356
1528,4752
1529,4422
1530,3591
1531,3487
1532,4044
1533,3483
1534,4500
1535,2659
1536,7437
1537,4539
1538,3584
1539,2382
1540,3889
1541,2869
1542,5966
1543,4268
1544,4007
1545,3906
1546,3504
1547,3873
1548,4917
1549,3555
1550,3439
1551,3597
1552,8590
1553,3044
1554,4714
1555,4817
1556,8307
1557,1951
1558,4354
1559,5400
1560,2897
1561,2907
1562,6451
1563,3566
1564,4317
1565,2477
1566,3063
1567,2806
1568,2674
1569,3480
1570,2431
1571,6215
1572,4678
1573,2590
1574,4496
1575,3470
1576,6663
1577,3804
1578,3487
1579,1403
1580,6103
1581,5294
1582,2142
1583,4466
1584,2419
1585,4185
1586,2425
1587,3041
1588,2100
1589,3571
1590,2917
1591,3483
1592,6270
1593,3930
1594,6625
1595,3427
1596,4530
1597,4616
1598,4219
1599,3605
1600,2236
1601,7605
1602,3544
1603,5846
1604,6941
1605,6872
1606,2419
1607,5892
1608,1678
1609,4595
1610,4019
1611,2236
1612,3347
1613,2761
1614,3102
1615,6011
1616,1949
1617,4921
1618,2054
1619,3724
1620,2066
1621,1768
1622,3500
1623,3573
1624,4303
1625,2826
1626,4391
1627,3764
1628,3833
1629,4214
1630,5711
1631,3141
1632,2820
1633,2335
1634,2818
1635,3496
1636,3078
1637,3044
1638,3794
1639,4592
1640,4720
1641,3292
1642,4532
1643,3156
1644,1823
1645,8118
1646,2348
1647,2773
1648,3746
1649,3751
1650,2614
1651,1803
1652,2394
1653,2652
1654,4205
1655,4043
1656,3768
1657,5241
1658,4648
1659,2348
1660,5135
1661,3520
1662,5123
1663,5323
1664,5365
1665,5959
1666,4381
1667,4515
1668,5974
1669,5025
1670,7795
1671,4009
1672,5269
1673,7272
1674,1523
1675,3259
1676,4165
1677,6097
1678,4228
1679,3095
1680,2172
1681,2869
1682,3622
1683,3588
1684,4881
1685,3570
1686,3785
1687,4643
1688,2170
1689,3906
1690,2953
1691,2433
1692,2092
1693,5692
1694,3939
1695,4691
1696,4151
1697,3617
1698,5157
1699,6424
1700,3416
1701,4276
1702,3617
1703,2872
1704,2209
1705,3181
1706,7926
1707,6941
1708,3158
1709,3576
1710,2247
1711,4912
1712,3276
1713,1973
1714,4261
1715,4126
1716,4739
1717,3516
1718,5335
1719,2620
1720,6075
1721,3768
1722,8924
1723,1900
1724,6856
1725,2910
1726,8689
1727,6007
1728,2523
1729,1790
1730,2906
1731,1561
1732,3543
1733,5403
1734,5118
1735,5093
1736,2744
1737,3628
1738,3846
1739,2586
1740,4805
1741,2602
1742,3887
1743,4151
1744,3886
1745,5596
1746,2249
1747,3159
1748,3760
1749,2273
1750,4323
1751,5001
1752,3683
1753,4823
1754,3274
1755,4953
1756,1825
1757,2728
1758,3163
1759,3709
1760,5809
1761,2637
1762,2386
1763,1907
1764,1897
1765,7151
1766,2574
1767,4010
1768,5412
1769,5403
1770,4741
1771,3619
1772,3340
1773,2554
1774,5690
1775,3073
1776,1896
1777,3339
1778,7378
1779,5541
1780,4488
1781,3069
1782,4148
1783,3724
1784,4372
1785,2985
1786,2896
1787,2016
1788,6708
1789,1844
1790,6800
1791,2353
1792,2590
1793,3335
1794,6567
1795,5833
1796,3142
1797,2853
1798,7607
1799,5204
1800,2095
1801,4567
1802,3688
1803,4866
1804,6739
1805,2136
1806,3192
1807,4325
1808,1766
1809,4810
1810,3266
1811,5863
1812,2651
1813,4841
1814,3837
1815,3056
1816,1844
1817,2524
1818,2884
1819,4130
1820,2661
1821,5969
1822,3130
1823,6872
1824,4721
1825,4568
1826,4023
1827,6745
1828,3214
1829,2883
1830,3602
1831,4683
1832,3222
1833,3714
1834,3260
1835,3907
1836,2324
1837,3171
1838,1979
1839,2862
1840,1629
1841,3163
1842,3864
1843,2881
1844,6279
1845,7885
1846,3174
1847,3620
1848,2900
1849,7507
1850,4192
1851,1915
1852,5484
1853,3601
1854,4750
1855,1952
1856,7597
1857,4687
1858,5772
1859,4004
1860,3071
1861,3052
1862,1930
1863,3466
1864,4577
1865,3390
1866,2345
1867,6070
1868,5138
1869,2578
1870,3519
1871,4461
1872,2283
1873,2201
1874,2349
1875,5708
1876,3584
1877,4572
1878,4144
1879,3568
1880,3527
1881,3231
1882,3676
1883,2889
1884,6282
1885,3105
1886,5045
1887,5161
1888,1602
1889,2339
1890,3947
1891,3218
1892,4795
1893,6123
1894,2493
1895,3981
1896,3214
1897,6354
1898,4309
1899,4655
1900,6553
1901,3580
1902,3588
1903,3053
1904,3877
1905,5321
1906,5299
1907,3165
1908,3239
1909,2433
1910,4412
1911,2620
1912,6062
1913,2842
1914,4037
1915,6537
1916,3316
1917,2227
1918,3411
1919,3018
1920,2365
1921,3708
1922,4655
1923,5338
1924,2915
1925,1947
1926,4607
1927,2976
1928,4930
1929,4857
1930,4297
1931,2901
1932,2979
1933,1934
1934,7699
1935,2884
1936,3727
1937,2234
1938,4240
1939,4375
1940,6531
1941,2324
1942,3457
1943,3141
1944,5701
1945,3044
1946,3800
1947,8173
1948,1755
1949,4939
1950,3727
1951,4147
1952,2938
1953,3107
1954,3460
1955,3023
1956,3537
1957,5513
1958,4480
1959,3353
1960,1696
1961,4100
1962,3224
1963,2708
1964,3700
1965,2815
1966,3720
1967,7191
1968,6391
1969,5986
1970,3834
1971,3223
1972,6182
1973,3761
1974,3200
1975,3460
1976,3064
1977,2038
1978,5805
1979,2529
1980,4457
1981,4344
1982,6807
1983,6620
1984,1787
1985,2998
1986,4809
1987,7549
1988,2183
1989,4271
1990,2741
1991,3102
1992,5528
1993,2820
1994,8927
1995,5601
1996,3017
1997,7163
1998,2807
1999,2519
2000,1766
2001,3736
2002,4100
2003,6488
2004,6576
2005,3036
2006,4816
2007,7200
2008,4308
2009,3500
2010,3163
2011,3952
2012,5602
2013,4071
2014,3723
2015,2397
2016,5139
2017,6269
2018,5284
2019,3161
2020,6732
2021,1963
2022,3900
2023,2842
2024,1975
2025,3270
2026,1949
2027,2422
2028,3866
2029,3696
2030,4276
2031,4217
2032,4034
2033,3514
2034,6504
2035,2884
2036,2205
2037,1850
2038,4570
2039,4417
2040,2494
2041,3712
2042,4543
2043,2323
2044,2869
2045,4003
2046,4159
2047,5376
2048,2948
2049,5586
2050,1498
2051,2744
2052,5289
2053,4102
2054,4423
2055,2770
2056,5219
2057,4934
2058,6050
2059,5800
2060,3946
2061,2051
2062,6812
2063,5757
2064,3128
2065,3026
2066,3382
2067,6537
2068,4187
2069,2798
2070,2808
2071,4165
2072,4136
2073,2764
2074,2180
2075,4087
2076,1931
2077,2691
2078,1658
2079,5952
2080,2760
2081,3378
2082,3560
2083,3599
2084,2142
2085,6920
2086,2076
2087,4578
2088,3282
2089,4165
2090,2644
2091,4348
2092,4258
2093,5413
2094,4642
2095,5666
2096,6422
2097,3176
2098,3778
2099,4309
2100,2272
2101,5925
2102,2016
2103,3706
2104,2476
2105,2201
2106,2599
2107,5179
2108,6035
2109,1994
2110,2974
2111,3400
2112,2563
2113,3885
2114,3231
2115,3566
2116,3628
2117,3322
2118,4175
2119,4522
2120,4937
2121,5399
2122,6389
2123,5289
2124,2694
2125,3413
2126,2690
2127,2080
2128,3577
2129,6069
2130,2250
2131,1998
2132,2111
2133,3337
2134,6404
2135,2603
2136,2560
2137,5613
2138,3838
2139,5023
2140,5332
2141,4931
2142,4822
2143,3853
2144,4810
2145,3393
2146,2866
2147,5921
2148,4276
2149,2419
2150,5206
2151,2498
2152,4673
2153,3700
2154,4584
2155,2559
2156,2793
2157,5642
2158,4102
2159,2522
2160,2282
2161,2524
2162,3011
2163,5776
2164,2244
2165,4858
2166,3958
2167,2313
2168,4832
2169,2840
2170,4759
2171,3275
2172,4151
2173,3057
2174,5935
2175,6444
2176,3664
2177,1353
2178,3234
2179,4909
2180,1767
2181,4495
2182,2208
2183,7156
2184,4677
2185,3477
2186,3775
2187,3981
2188,4106
2189,2021
2190,2766
2191,2456
2192,2896
2193,2998
2194,2854
2195,4079
2196,2889
2197,4428
2198,5245
2199,4889
2200,4273
2201,5941
2202,2549
2203,3854
2204,4726
2205,5186
2206,2252
2207,3187
2208,1799
2209,2510
2210,2880
2211,3815
2212,6873
2213,4250
2214,2828
2215,1907
2216,4041
2217,5008
2218,2850
2219,3540
2220,2862
2221,3850
2222,3674
2223,2919
2224,2611
2225,4377
2226,2969
2227,3440
2228,5669
2229,4006
2230,3773
2231,6868
2232,1766
2233,4811
2234,3169
2235,6719
2236,4117
2237,1918
2238,3034
2239,3518
2240,5948
2241,5527
2242,5039
2243,3475
2244,2446
2245,3947
2246,4422
2247,2848
2248,1996
2249,5591
2250,2917
2251,7018
2252,2853
2253,4754
2254,3769
2255,2374
2256,2889
2257,5478
2258,8154
2259,5611
2260,3484
2261,2265
2262,3680
2263,1796
2264,4219
2265,3579
2266,5026
2267,6819
2268,2430
2269,2831
2270,2903
2271,1570
2272,5700
2273,3312
2274,4261
2275,3914
2276,1823
2277,5532
2278,3742
2279,3719
2280,4888
2281,4465
2282,3946
2283,3334
2284,3178
2285,2422
2286,4066
2287,2630
2288,3382
2289,4945
2290,3749
2291,2274
2292,2778
2293,4572
2294,2744
2295,5884
2296,4684
2297,2862
2298,4406
2299,1796
2300,4456
2301,1852
2302,3559
2303,4503
2304,3229
2305,3636
2306,3513
2307,3851
2308,3133
2309,4540
2310,3011
2311,3714
2312,5757
2313,2002
2314,5944
2315,3582
2316,3425
2317,3158
2318,5187
2319,3408
2320,1703
2321,4319
2322,3992
2323,4124
2324,10132
2325,4915
2326,2165
2327,3160
2328,3539
2329,2010
2330,3784
2331,3118
2332,6747
2333,2767
2334,3984
2335,5360
2336,3580
2337,3604
2338,4831
2339,3847
2340,2401
2341,4695
2342,2069
2343,6260
2344,2250
2345,2373
2346,2630
2347,5602
2348,1757
2349,3008
2350,4924
2351,2578
2352,2647
2353,4856
2354,4522
2355,3808
2356,6334
2357,3353
2358,2907
2359,1851
2360,4742
2361,2974
2362,4511
2363,3714
2364,4484
2365,3064
2366,4690
2367,5739
2368,1872
2369,3512
2370,3203
2371,2295
2372,2302
2373,5074
2374,4307
2375,7014
2376,4147
2377,4436
2378,3865
2379,2459
2380,2227
2381,3766
2382,3160
2383,7133
2384,3267
2385,4555
2386,6255
2387,1277
2388,3312
2389,3177
2390,2827
2391,3559
2392,4299
2393,3102
2394,3537
2395,4931
2396,4819
2397,4734
2398,5256
2399,5326
2400,2832
2401,2782
2402,4214
2403,4074
2404,2320
2405,6330
2406,1636
2407,3095
2408,5562
2409,4554
2410,4943
2411,5946
2412,5338
2413,6573
2414,4531
2415,6458
2416,1964
2417,3706
2418,2680
2419,4503
2420,4675
2421,2695
2422,4312
2423,2856
2424,2819
2425,3158
2426,1757
2427,4201
2428,3845
2429,4090
2430,5490
2431,3240
2432,3970
2433,1594
2434,3352
2435,5459
2436,3023
2437,2515
2438,5372
2439,2910
2440,5904
2441,2085
2442,4045
2443,3171
2444,3007
2445,4035
2446,3490
2447,5683
2448,4176
2449,4133
2450,3258
2451,4248
2452,8091
2453,3851
2454,2108
2455,3471
2456,5442
2457,3135
2458,3433
2459,7316
2460,3173
2461,6312
2462,5183
2463,3196
2464,3201
2465,3846
2466,2568
2467,3985
2468,3934
2469,3760
2470,4845
2471,3187
2472,2755
2473,7101
2474,6039
2475,5248
2476,2883
2477,2629
2478,8390
2479,2243
2480,4606
2481,1751
2482,4328
2483,3467
2484,2093
2485,3963
2486,1605
2487,4607
2488,4214
2489,4184
2490,5816
2491,4402
2492,1801
2493,1629
2494,4367
2495,4672
2496,2907
2497,5326
